order_id,order_date,Month Name,region,salesperson,category,product,quantity,unit_price,sales_amount,discount,profit,profit_margin_percent,payment_mode
254,25-04-2025,April,East,Anjali,Appliances,Refrigerator,11,79786,877646,110340.12,223965.71,25.52,Cash
255,16-06-2025,June,West,Rahul,Electronics,Tablet,5,56382,281910,27303.56,52200.05,18.52,Cash
256,15-01-2026,January,East,Kiran,Electronics,Mouse,4,73028,292112,55070.18,72323.64,24.76,Card
257,24-11-2025,November,South,Priya,Appliances,Mixer,1,46581,46581,1748.9,13798.13,29.62,UPI
258,20-12-2025,December,East,Rohit,Furniture,Chair,12,79565,954780,135281.85,194920.94,20.42,UPI
259,27-03-2025,March,South,Sneha,Appliances,Refrigerator,12,64833,777996,13117.32,215537.47,27.7,UPI
260,02-10-2025,October,East,Vikram,Electronics,Tablet,10,71094,710940,137374.95,17254.55,2.43,Net Banking
261,24-05-2026,May,South,Vikram,Electronics,Laptop,8,47842,382736,15053.36,120790.58,31.56,Card
262,19-10-2025,October,East,Sneha,Appliances,Air Conditioner,13,40349,524537,38865.23,139078.12,26.51,Card
263,19-04-2026,April,West,Vikram,Office Supplies,Notebook,2,78974,157948,29892.47,15905.14,10.07,Card
264,24-10-2025,October,South,Sneha,Office Supplies,Envelope,9,33797,304173,46450.02,35199.98,11.57,UPI
265,05-09-2025,September,West,Meera,Electronics,Tablet,14,50888,712432,66303.9,119875.78,16.83,Cash
266,30-09-2025,September,Central,Rahul,Appliances,Air Conditioner,9,39159,352431,47600.05,104499.09,29.65,Net Banking
267,27-11-2025,November,East,Anjali,Appliances,Refrigerator,15,72156,1082340,24588.45,225579.51,20.84,Net Banking
268,21-04-2026,April,Central,Kiran,Office Supplies,Printer Paper,2,50559,101118,15235.71,6185.12,6.12,Card
269,19-09-2025,September,West,Neha,Office Supplies,Notebook,1,66090,66090,7538.9,7923.77,11.99,Net Banking
270,01-05-2026,May,West,Anjali,Furniture,Sofa,13,68054,884702,64021.59,99204.38,11.21,UPI
271,09-03-2025,March,East,Kiran,Furniture,Cabinet,11,62183,684013,86120.68,98462.25,14.39,Card
272,12-01-2025,January,East,Vikram,Furniture,Sofa,4,15558,62232,10632.73,13991.26,22.48,Cash
273,17-01-2026,January,East,Rohit,Office Supplies,Pen Set,12,69903,838836,151741.06,8016.92,0.96,Net Banking
274,28-05-2026,May,West,Rohit,Furniture,Cabinet,1,72557,72557,13598.85,4983.26,6.87,Card
275,01-10-2025,October,South,Neha,Furniture,Sofa,15,17081,256215,43234.18,4794.16,1.87,UPI
276,19-03-2026,March,East,Priya,Office Supplies,Stapler,9,7402,66618,11316.99,12290.17,18.45,Net Banking
277,11-04-2025,April,West,Rohit,Electronics,Monitor,5,4244,21220,1864.7,4661.36,21.97,Net Banking
278,05-05-2026,May,South,Arjun,Appliances,Washing Machine,10,62406,624060,59073.73,78808.49,12.63,Net Banking
279,04-03-2025,March,East,Priya,Office Supplies,Stapler,13,23038,299494,26417.17,29552.7,9.87,Card
280,25-01-2026,January,Central,Priya,Appliances,Washing Machine,7,28398,198786,14438.47,67854.96,34.13,Cash
281,11-08-2025,August,West,Vikram,Appliances,Microwave,1,8513,8513,616.5,2037.61,23.94,UPI
282,28-01-2025,January,North,Neha,Appliances,Microwave,15,38575,578625,103288.9,94473.66,16.33,Card
283,06-08-2025,August,North,Rohit,Office Supplies,Stapler,1,35862,35862,5387.03,1315.29,3.67,UPI
284,11-07-2025,July,East,Anjali,Appliances,Refrigerator,1,68591,68591,9634.27,17398.98,25.37,UPI
285,27-05-2026,May,Central,Vikram,Office Supplies,Stapler,9,9801,88209,1186.77,16814.25,19.06,Card
286,20-04-2025,April,East,Arjun,Electronics,Tablet,7,63981,447867,14543.54,126093.15,28.15,Card
287,02-01-2025,January,West,Rohit,Office Supplies,Printer Paper,14,49338,690732,97083.09,123706.01,17.91,Card
288,30-10-2025,October,West,Sneha,Furniture,Cabinet,5,72002,360010,1239.94,87440.8,24.29,Cash
289,06-10-2025,October,East,Kiran,Electronics,Laptop,12,15857,190284,15456.9,62804.94,33.01,UPI
290,26-10-2025,October,South,Meera,Appliances,Air Conditioner,14,29315,410410,4330.88,155249,37.83,Net Banking
291,31-03-2026,March,South,Meera,Electronics,Phone,13,14800,192400,15967.73,53432.52,27.77,UPI
292,26-03-2026,March,South,Rahul,Furniture,Sofa,4,49071,196284,11010.6,46907.07,23.9,Cash
293,05-03-2026,March,South,Anjali,Office Supplies,Printer Paper,13,68946,896298,125381.5,220425.6,24.59,Net Banking
294,13-01-2025,January,West,Anjali,Office Supplies,Marker,15,13505,202575,24720.13,19551.42,9.65,Cash
295,22-06-2026,June,Central,Arjun,Appliances,Air Conditioner,15,8457,126855,19520.23,3874.42,3.05,Net Banking
296,15-06-2026,June,North,Arjun,Appliances,Mixer,6,2299,13794,225.94,4615.08,33.46,Card
297,05-03-2026,March,East,Anjali,Office Supplies,Pen Set,8,7589,60712,3592.3,13363.9,22.01,Card
298,06-06-2026,June,North,Vikram,Electronics,Mouse,4,24198,96792,1887.87,41240.5,42.61,Net Banking
299,19-01-2025,January,East,Rohit,Appliances,Air Conditioner,9,13111,117999,552.71,41492.62,35.16,Card
300,20-09-2025,September,Central,Meera,Appliances,Refrigerator,12,43180,518160,93782.32,-185.25,-0.04,Cash
301,14-01-2026,January,South,Priya,Office Supplies,Envelope,14,74857,1047998,151088.5,120047.05,11.45,Card
302,25-03-2026,March,East,Vikram,Electronics,Laptop,1,26080,26080,2154.38,3981.49,15.27,Cash
303,13-02-2025,February,South,Vikram,Office Supplies,Notebook,11,66407,730477,28829.32,262590.07,35.95,Card
304,29-01-2026,January,North,Neha,Electronics,Mouse,1,18508,18508,2072.79,5429.76,29.34,Net Banking
305,26-02-2025,February,North,Anjali,Appliances,Refrigerator,13,76519,994747,49843,350591.61,35.24,Cash
306,07-05-2025,May,South,Rohit,Electronics,Mouse,15,78029,1170435,44359.05,343092.29,29.31,UPI
307,31-10-2025,October,West,Vikram,Furniture,Desk,5,68313,341565,53454.24,15738.84,4.61,Card
308,12-11-2025,November,South,Anjali,Electronics,Keyboard,9,72317,650853,78156.6,118691.42,18.24,Net Banking
309,25-06-2025,June,East,Rohit,Office Supplies,Pen Set,9,25600,230400,904.25,88302.01,38.33,Card
310,24-02-2025,February,East,Priya,Office Supplies,Notebook,4,24920,99680,18040.35,19675.1,19.74,Card
311,17-05-2026,May,North,Anjali,Electronics,Laptop,10,22750,227500,4635.73,82069.12,36.07,Cash
312,10-04-2026,April,West,Neha,Electronics,Tablet,1,21437,21437,2664.65,1888.54,8.81,Card
313,08-10-2025,October,Central,Meera,Furniture,Cabinet,12,19272,231264,9564.17,32380.4,14,Card
314,27-09-2025,September,East,Priya,Appliances,Washing Machine,6,39838,239028,20907.76,27091.69,11.33,Card
315,11-01-2025,January,South,Vikram,Office Supplies,Printer Paper,14,1986,27804,2414.87,10067.36,36.21,Net Banking
316,15-10-2025,October,North,Vikram,Furniture,Bookshelf,3,63769,191307,26154.03,56656.43,29.62,UPI
317,09-07-2025,July,East,Vikram,Electronics,Mouse,8,23982,191856,33449.91,27449.57,14.31,Net Banking
318,02-04-2026,April,Central,Arjun,Electronics,Monitor,9,1000,9000,425.52,3013.07,33.48,Cash
319,30-01-2025,January,South,Meera,Furniture,Chair,11,30021,330231,62093.46,90.23,0.03,UPI
320,27-03-2026,March,North,Vikram,Electronics,Tablet,8,50390,403120,68150.58,66713.85,16.55,Cash
321,22-03-2026,March,Central,Meera,Office Supplies,Envelope,9,16947,152523,14566.02,47487.09,31.13,Card
322,26-09-2025,September,South,Vikram,Electronics,Mouse,2,9249,18498,2645.17,3700.5,20,Net Banking
323,26-05-2026,May,Central,Sneha,Furniture,Sofa,2,25647,51294,5980.31,10050.08,19.59,Cash
324,18-09-2025,September,West,Priya,Office Supplies,Pen Set,9,49566,446094,63022.86,107141.42,24.02,Net Banking
325,08-04-2026,April,East,Anjali,Office Supplies,Notebook,5,9298,46490,5812.2,8488.6,18.26,Cash
326,07-04-2026,April,West,Rohit,Appliances,Air Conditioner,8,78946,631568,38751.77,142758.38,22.6,Card
327,31-05-2025,May,North,Vikram,Electronics,Laptop,9,44592,401328,11892.07,158405.27,39.47,UPI
328,02-04-2025,April,Central,Arjun,Office Supplies,Printer Paper,2,46519,93038,14867.53,13287.89,14.28,UPI
329,15-04-2025,April,Central,Neha,Electronics,Mouse,1,43193,43193,7361.12,8894.08,20.59,UPI
330,04-12-2025,December,South,Meera,Office Supplies,Marker,3,66695,200085,20446.31,51815.77,25.9,Cash
331,14-04-2026,April,South,Kiran,Electronics,Laptop,14,6407,89698,14360.58,13955.14,15.56,UPI
332,27-03-2025,March,West,Arjun,Furniture,Sofa,13,1393,18109,1573.69,6215.57,34.32,Cash
333,09-01-2026,January,West,Vikram,Office Supplies,Pen Set,15,44611,669165,56911.32,237562.69,35.5,Card
334,01-09-2025,September,West,Rohit,Electronics,Laptop,13,28339,368407,64107.6,29977.88,8.14,Cash
335,24-09-2025,September,Central,Arjun,Appliances,Air Conditioner,2,16098,32196,4798.58,5462.65,16.97,Net Banking
336,08-01-2025,January,West,Vikram,Office Supplies,Printer Paper,4,47301,189204,28451.62,43123.83,22.79,Net Banking
337,03-04-2025,April,East,Sneha,Electronics,Monitor,10,22420,224200,36487.89,6950.59,3.1,Cash
338,02-05-2026,May,South,Kiran,Electronics,Keyboard,6,20083,120498,3391.12,50071.47,41.55,UPI
339,30-12-2025,December,South,Meera,Electronics,Tablet,10,73795,737950,86023.05,138561.71,18.78,Card
340,15-03-2025,March,South,Meera,Office Supplies,Notebook,7,27929,195503,15312.42,61750.42,31.59,Cash
341,11-12-2025,December,South,Rahul,Electronics,Tablet,9,47562,428058,39118.66,65512.03,15.3,Net Banking
342,26-12-2025,December,Central,Vikram,Electronics,Monitor,12,517,6204,236.49,1453.53,23.43,UPI
343,07-02-2025,February,East,Neha,Electronics,Mouse,12,78865,946380,9651.94,392257.52,41.45,Net Banking
344,24-12-2025,December,North,Neha,Office Supplies,Marker,3,53425,160275,24691.08,36590.09,22.83,UPI
345,07-12-2025,December,South,Priya,Office Supplies,Stapler,14,37451,524314,46544.07,177792.96,33.91,Net Banking
346,23-07-2025,July,Central,Neha,Office Supplies,Envelope,13,55705,724165,47301.08,206272.08,28.48,Net Banking
347,15-12-2025,December,Central,Rahul,Office Supplies,Marker,13,32802,426426,26780.22,74233.83,17.41,Card
348,08-10-2025,October,South,Neha,Appliances,Mixer,13,20075,260975,30954.93,21649.03,8.3,Net Banking
349,26-11-2025,November,East,Anjali,Office Supplies,Notebook,15,58731,880965,152388.43,83746.99,9.51,UPI
350,30-12-2025,December,West,Arjun,Electronics,Phone,11,4640,51040,9455.91,5081.51,9.96,Cash
351,24-02-2025,February,North,Priya,Office Supplies,Printer Paper,8,7073,56584,8655,2934.2,5.19,UPI
352,08-04-2026,April,East,Meera,Furniture,Desk,1,55062,55062,763.87,15439.22,28.04,Card
353,27-05-2025,May,East,Meera,Appliances,Refrigerator,13,24992,324896,51096,39940.87,12.29,UPI
354,25-08-2025,August,South,Neha,Electronics,Phone,5,53181,265905,21499.47,28368.5,10.67,Card
355,11-06-2026,June,South,Meera,Office Supplies,Notebook,14,7195,100730,18177.51,9179.9,9.11,Net Banking
356,01-10-2025,October,Central,Sneha,Appliances,Microwave,6,42815,256890,29164.92,24051.62,9.36,Card
357,07-01-2026,January,North,Vikram,Appliances,Air Conditioner,13,74462,968006,87604.3,269339.26,27.82,UPI
358,20-02-2026,February,South,Rahul,Electronics,Laptop,6,59257,355542,10313.1,71320.01,20.06,UPI
359,11-03-2025,March,South,Neha,Electronics,Laptop,2,3587,7174,872,2355.97,32.84,Card
360,11-07-2025,July,Central,Anjali,Appliances,Refrigerator,2,42590,85180,13579.07,20159.02,23.67,Cash
361,25-11-2025,November,North,Priya,Office Supplies,Envelope,14,20906,292684,21983.58,78183.84,26.71,UPI
362,27-05-2026,May,North,Rohit,Furniture,Sofa,10,29528,295280,29346.95,48996.08,16.59,Net Banking
363,09-03-2026,March,West,Rohit,Office Supplies,Printer Paper,5,56988,284940,47794.12,68154.84,23.92,UPI
364,05-05-2025,May,South,Kiran,Appliances,Air Conditioner,7,5184,36288,1601.58,12528.41,34.52,Card
365,20-02-2026,February,Central,Kiran,Electronics,Mouse,14,48106,673484,75162.45,226272.99,33.6,UPI
366,07-05-2026,May,East,Arjun,Furniture,Cabinet,1,24192,24192,2776.83,7288.29,30.13,Net Banking
367,23-05-2025,May,South,Rahul,Appliances,Mixer,2,52167,104334,19772.88,3907.46,3.75,Card
368,29-04-2026,April,West,Anjali,Electronics,Laptop,13,12850,167050,20443.79,29328.72,17.56,Net Banking
369,10-07-2025,July,West,Rohit,Appliances,Microwave,12,20305,243660,36674.9,66871.66,27.44,Cash
370,06-11-2025,November,Central,Neha,Appliances,Microwave,12,53107,637284,52250.44,159369.34,25.01,Cash
371,07-04-2026,April,South,Anjali,Office Supplies,Pen Set,3,14818,44454,549.72,10600.05,23.84,Net Banking
372,04-05-2026,May,South,Vikram,Electronics,Keyboard,14,76337,1068718,31097.69,377371.7,35.31,UPI
373,01-01-2026,January,North,Arjun,Office Supplies,Notebook,3,62985,188955,33324.76,10038.05,5.31,Net Banking
374,10-06-2025,June,East,Rahul,Furniture,Desk,3,11532,34596,2180.29,12020.52,34.75,Card
375,01-07-2025,July,North,Sneha,Electronics,Phone,11,27151,298661,54820.27,22799.1,7.63,Cash
376,19-04-2026,April,Central,Neha,Furniture,Sofa,11,64623,710853,91245.84,88199.23,12.41,Cash
377,08-06-2025,June,Central,Anjali,Furniture,Desk,12,74486,893832,142240.19,165875.52,18.56,Net Banking
378,29-03-2026,March,East,Rahul,Electronics,Laptop,3,25937,77811,6133.83,23576.77,30.3,Net Banking
379,25-01-2025,January,Central,Anjali,Appliances,Air Conditioner,8,70253,562024,36160.76,163859.24,29.16,Net Banking
380,18-01-2025,January,North,Arjun,Electronics,Phone,2,59629,119258,18943.51,28621.98,24,Cash
381,10-01-2025,January,East,Sneha,Furniture,Chair,9,68124,613116,106050.76,84086.51,13.71,Net Banking
382,10-08-2025,August,South,Sneha,Electronics,Phone,6,38226,229356,28674.42,42834,18.68,UPI
383,20-04-2026,April,North,Vikram,Furniture,Bookshelf,7,66123,462861,84209.34,22137,4.78,Card
384,04-06-2025,June,West,Rohit,Appliances,Washing Machine,13,64239,835107,83089.69,225717.36,27.03,Net Banking
385,07-03-2025,March,East,Anjali,Furniture,Desk,2,19892,39784,876.61,15636.52,39.3,Cash
386,01-03-2025,March,North,Vikram,Office Supplies,Envelope,2,74192,148384,22170.79,39935.54,26.91,UPI
387,14-03-2025,March,East,Kiran,Furniture,Chair,9,49022,441198,78680.48,79357.63,17.99,Cash
388,16-08-2025,August,South,Anjali,Electronics,Laptop,4,61317,245268,45647.06,57408.13,23.41,UPI
389,26-07-2025,July,North,Rahul,Appliances,Washing Machine,12,55703,668436,80955.16,126756.87,18.96,Net Banking
390,19-01-2025,January,North,Meera,Electronics,Keyboard,8,49099,392792,51013.49,112579.12,28.66,UPI
391,28-03-2026,March,East,Neha,Office Supplies,Printer Paper,14,43140,603960,56432.43,103261.02,17.1,Net Banking
392,30-01-2026,January,West,Rohit,Office Supplies,Marker,13,64653,840489,6692.48,153078.76,18.21,Card
393,01-02-2025,February,West,Vikram,Electronics,Laptop,8,62471,499768,34928.39,105895.31,21.19,Card
394,03-11-2025,November,West,Kiran,Office Supplies,Printer Paper,10,67110,671100,113229.46,91961.42,13.7,Cash
395,28-08-2025,August,North,Neha,Office Supplies,Stapler,15,53280,799200,157108.69,171026.78,21.4,Cash
396,24-04-2026,April,South,Neha,Office Supplies,Marker,7,47417,331919,38736.44,63127.21,19.02,Net Banking
397,09-06-2025,June,Central,Kiran,Appliances,Microwave,10,60613,606130,108204.46,112130.63,18.5,UPI
398,05-03-2026,March,West,Vikram,Furniture,Chair,8,17101,136808,3855.28,47667.89,34.84,Card
399,01-04-2025,April,South,Rohit,Appliances,Air Conditioner,4,54850,219400,25030.52,25749.04,11.74,Cash
400,07-09-2025,September,East,Rohit,Electronics,Mouse,15,28504,427560,65273.21,123399.17,28.86,Card
401,21-12-2025,December,North,Arjun,Electronics,Tablet,10,903,9030,1406.09,2148.32,23.79,Cash
402,08-11-2025,November,East,Rohit,Furniture,Sofa,10,62095,620950,28618.13,143893.67,23.17,Cash
403,18-03-2026,March,East,Kiran,Electronics,Phone,8,57212,457696,33770.07,110041.82,24.04,UPI
404,16-10-2025,October,West,Arjun,Electronics,Keyboard,3,25820,77460,11366.61,18456.54,23.83,Cash
405,28-09-2025,September,East,Priya,Office Supplies,Marker,11,37068,407748,52691.98,27541.01,6.75,UPI
406,29-05-2025,May,Central,Sneha,Office Supplies,Notebook,4,16690,66760,913.58,28524.72,42.73,Net Banking
407,03-04-2026,April,Central,Kiran,Appliances,Refrigerator,13,3522,45786,5141.07,3662.88,8,UPI
408,11-04-2025,April,Central,Vikram,Furniture,Cabinet,13,41413,538369,32113.55,177464.57,32.96,Cash
409,03-04-2026,April,South,Anjali,Appliances,Mixer,5,52568,262840,23932.65,76332.33,29.04,Card
410,30-05-2025,May,North,Priya,Office Supplies,Stapler,8,71846,574768,27483.1,214479.09,37.32,UPI
411,26-02-2025,February,West,Kiran,Furniture,Table,10,65909,659090,98357.91,87140.15,13.22,Net Banking
412,08-01-2026,January,North,Neha,Electronics,Tablet,3,13464,40392,2244.6,8669.03,21.46,Cash
413,02-05-2026,May,Central,Meera,Electronics,Mouse,11,39096,430056,46731.8,95339.55,22.17,Cash
414,12-12-2025,December,South,Priya,Electronics,Keyboard,12,43934,527208,3078.88,115615.39,21.93,Cash
415,23-07-2025,July,West,Kiran,Appliances,Washing Machine,1,8878,8878,776.14,2868.54,32.31,Net Banking
416,28-01-2026,January,East,Sneha,Furniture,Bookshelf,5,6394,31970,6252.46,4344.93,13.59,Card
417,13-01-2026,January,West,Kiran,Office Supplies,Notebook,9,47603,428427,20229.17,73525.18,17.16,Cash
418,06-06-2025,June,South,Neha,Office Supplies,Notebook,15,47013,705195,10010.98,140047.02,19.86,Card
419,14-03-2026,March,East,Neha,Electronics,Laptop,2,16104,32208,5253.54,8023.89,24.91,UPI
420,17-04-2026,April,West,Priya,Appliances,Washing Machine,8,79933,639464,44054.11,98459.2,15.4,Card
421,13-08-2025,August,Central,Arjun,Appliances,Microwave,7,47722,334054,35609.74,87681.22,26.25,Card
422,31-05-2026,May,South,Rohit,Electronics,Monitor,3,28632,85896,1365.25,31885.2,37.12,Card
423,25-02-2026,February,Central,Rohit,Electronics,Phone,4,16828,67312,1836.09,20290.2,30.14,UPI
424,30-01-2026,January,East,Rahul,Electronics,Laptop,8,51473,411784,47660.16,47223.05,11.47,Net Banking
425,09-04-2025,April,East,Meera,Electronics,Laptop,1,36109,36109,6956.78,-157.04,-0.43,Net Banking
426,30-05-2025,May,East,Meera,Office Supplies,Stapler,7,2040,14280,492.79,5199.66,36.41,UPI
427,31-03-2026,March,West,Rohit,Electronics,Tablet,14,45991,643874,65889.7,72514.03,11.26,Card
428,09-12-2025,December,East,Kiran,Furniture,Desk,13,53467,695071,16194.82,247761.02,35.65,Card
429,28-04-2026,April,North,Kiran,Electronics,Mouse,12,2020,24240,975.89,7143.04,29.47,Net Banking
430,09-05-2025,May,East,Vikram,Furniture,Sofa,1,51812,51812,8886.38,5305.16,10.24,Cash
431,22-12-2025,December,Central,Rohit,Furniture,Chair,10,7169,71690,10304.67,16958.06,23.65,Cash
432,14-09-2025,September,North,Rohit,Appliances,Washing Machine,10,3906,39060,5614.74,2761.39,7.07,Card
433,06-06-2026,June,East,Priya,Furniture,Table,10,42209,422090,54445.92,55502.52,13.15,Card
434,05-01-2025,January,South,Rohit,Office Supplies,Notebook,12,13261,159132,24221.1,45481.47,28.58,Card
435,13-02-2025,February,West,Rahul,Electronics,Laptop,14,73719,1032066,82435.99,229161.92,22.2,Card
436,07-10-2025,October,South,Meera,Appliances,Microwave,11,52608,578688,67337.48,167661.27,28.97,Card
437,15-02-2026,February,South,Arjun,Office Supplies,Pen Set,3,56250,168750,32455.58,8549.51,5.07,Card
438,10-05-2025,May,South,Neha,Electronics,Phone,1,12785,12785,570.65,2098.64,16.41,Cash
439,21-09-2025,September,West,Arjun,Electronics,Tablet,12,41881,502572,86822.9,48714.35,9.69,Cash
440,15-02-2025,February,South,Vikram,Furniture,Table,6,53407,320442,63596.78,17048.49,5.32,Cash
441,18-02-2026,February,South,Rahul,Electronics,Mouse,14,68408,957712,74756.15,337397.47,35.23,Card
442,24-01-2026,January,North,Rohit,Electronics,Monitor,7,42485,297395,57623.1,52146.11,17.53,UPI
443,25-01-2025,January,Central,Meera,Appliances,Refrigerator,6,39165,234990,18861.22,55407.59,23.58,Cash
444,24-01-2026,January,West,Rohit,Furniture,Chair,14,28531,399434,79283.81,73389.67,18.37,Cash
445,02-02-2026,February,South,Neha,Furniture,Chair,9,49671,447039,75435.37,96586.96,21.61,Cash
446,31-01-2025,January,West,Meera,Furniture,Bookshelf,11,56232,618552,110278.52,74148.81,11.99,Net Banking
447,13-04-2025,April,North,Neha,Electronics,Phone,2,56228,112456,7291.38,36490.22,32.45,Net Banking
448,04-11-2025,November,South,Rohit,Office Supplies,Marker,8,7215,57720,8313.67,17392.99,30.13,Card
449,02-12-2025,December,South,Arjun,Appliances,Mixer,10,59918,599180,97940.19,15180.48,2.53,Net Banking
450,26-09-2025,September,Central,Vikram,Electronics,Monitor,9,73347,660123,15104.57,155611.66,23.57,Card
451,20-12-2025,December,Central,Rahul,Office Supplies,Printer Paper,14,67478,944692,88949.46,87676.8,9.28,Cash
452,02-05-2025,May,Central,Kiran,Office Supplies,Notebook,12,57160,685920,11500.27,256564.14,37.4,Net Banking
