order_id,order_date,region,salesperson,category,product,quantity,unit_price,sales_amount,discount,profit,payment_mode
285,2026-05-27,Central,Vikram,Office Supplies,Stapler,9,9801,88209,1186.77,16814.25,Card
286,2025-04-20,East,Arjun,Electronics,Tablet,7,63981,447867,14543.54,126093.15,Card
287,2025-01-02,West,Rohit,Office Supplies,Printer Paper,14,49338,690732,97083.09,123706.01,Card
288,2025-10-30,West,Sneha,Furniture,Cabinet,5,72002,360010,1239.94,87440.8,Cash
289,2025-10-06,East,Kiran,Electronics,Laptop,12,15857,190284,15456.9,62804.94,UPI
290,2025-10-26,South,Meera,Appliances,Air Conditioner,14,29315,410410,4330.88,155249.0,Net Banking
291,2026-03-31,South,Meera,Electronics,Phone,13,14800,192400,15967.73,53432.52,UPI
292,2026-03-26,South,Rahul,Furniture,Sofa,4,49071,196284,11010.6,46907.07,Cash
293,2026-03-05,South,Anjali,Office Supplies,Printer Paper,13,68946,896298,125381.5,220425.6,Net Banking
294,2025-01-13,West,Anjali,Office Supplies,Marker,15,13505,202575,24720.13,19551.42,Cash
295,2026-06-22,Central,Arjun,Appliances,Air Conditioner,15,8457,126855,19520.23,3874.42,Net Banking
296,2026-06-15,North,Arjun,Appliances,Mixer,6,2299,13794,225.94,4615.08,Card
297,2026-03-05,East,Anjali,Office Supplies,Pen Set,8,7589,60712,3592.3,13363.9,Card
298,2026-06-06,North,Vikram,Electronics,Mouse,4,24198,96792,1887.87,41240.5,Net Banking
299,2025-01-19,East,Rohit,Appliances,Air Conditioner,9,13111,117999,552.71,41492.62,Card
300,2025-09-20,Central,Meera,Appliances,Refrigerator,12,43180,518160,93782.32,-185.25,Cash
301,2026-01-14,South,Priya,Office Supplies,Envelope,14,74857,1047998,151088.5,120047.05,Card
302,2026-03-25,East,Vikram,Electronics,Laptop,1,26080,26080,2154.38,3981.49,Cash
303,2025-02-13,South,Vikram,Office Supplies,Notebook,11,66407,730477,28829.32,262590.07,Card
304,2026-01-29,North,Neha,Electronics,Mouse,1,18508,18508,2072.79,5429.76,Net Banking
305,2025-02-26,North,Anjali,Appliances,Refrigerator,13,76519,994747,49843.0,350591.61,Cash
306,2025-05-07,South,Rohit,Electronics,Mouse,15,78029,1170435,44359.05,343092.29,UPI
307,2025-10-31,West,Vikram,Furniture,Desk,5,68313,341565,53454.24,15738.84,Card
308,2025-11-12,South,Anjali,Electronics,Keyboard,9,72317,650853,78156.6,118691.42,Net Banking
309,2025-06-25,East,Rohit,Office Supplies,Pen Set,9,25600,230400,904.25,88302.01,Card
310,2025-02-24,East,Priya,Office Supplies,Notebook,4,24920,99680,18040.35,19675.1,Card
311,2026-05-17,North,Anjali,Electronics,Laptop,10,22750,227500,4635.73,82069.12,Cash
312,2026-04-10,West,Neha,Electronics,Tablet,1,21437,21437,2664.65,1888.54,Card
313,2025-10-08,Central,Meera,Furniture,Cabinet,12,19272,231264,9564.17,32380.4,Card
314,2025-09-27,East,Priya,Appliances,Washing Machine,6,39838,239028,20907.76,27091.69,Card
315,2025-01-11,South,Vikram,Office Supplies,Printer Paper,14,1986,27804,2414.87,10067.36,Net Banking
316,2025-10-15,North,Vikram,Furniture,Bookshelf,3,63769,191307,26154.03,56656.43,UPI
317,2025-07-09,East,Vikram,Electronics,Mouse,8,23982,191856,33449.91,27449.57,Net Banking
318,2026-04-02,Central,Arjun,Electronics,Monitor,9,1000,9000,425.52,3013.07,Cash
319,2025-01-30,South,Meera,Furniture,Chair,11,30021,330231,62093.46,90.23,UPI
320,2026-03-27,North,Vikram,Electronics,Tablet,8,50390,403120,68150.58,66713.85,Cash
321,2026-03-22,Central,Meera,Office Supplies,Envelope,9,16947,152523,14566.02,47487.09,Card
322,2025-09-26,South,Vikram,Electronics,Mouse,2,9249,18498,2645.17,3700.5,Net Banking
323,2026-05-26,Central,Sneha,Furniture,Sofa,2,25647,51294,5980.31,10050.08,Cash
324,2025-09-18,West,Priya,Office Supplies,Pen Set,9,49566,446094,63022.86,107141.42,Net Banking
325,2026-04-08,East,Anjali,Office Supplies,Notebook,5,9298,46490,5812.2,8488.6,Cash
326,2026-04-07,West,Rohit,Appliances,Air Conditioner,8,78946,631568,38751.77,142758.38,Card
327,2025-05-31,North,Vikram,Electronics,Laptop,9,44592,401328,11892.07,158405.27,UPI
328,2025-04-02,Central,Arjun,Office Supplies,Printer Paper,2,46519,93038,14867.53,13287.89,UPI
329,2025-04-15,Central,Neha,Electronics,Mouse,1,43193,43193,7361.12,8894.08,UPI
330,2025-12-04,South,Meera,Office Supplies,Marker,3,66695,200085,20446.31,51815.77,Cash
331,2026-04-14,South,Kiran,Electronics,Laptop,14,6407,89698,14360.58,13955.14,UPI
332,2025-03-27,West,Arjun,Furniture,Sofa,13,1393,18109,1573.69,6215.57,Cash
333,2026-01-09,West,Vikram,Office Supplies,Pen Set,15,44611,669165,56911.32,237562.69,Card
334,2025-09-01,West,Rohit,Electronics,Laptop,13,28339,368407,64107.6,29977.88,Cash
335,2025-09-24,Central,Arjun,Appliances,Air Conditioner,2,16098,32196,4798.58,5462.65,Net Banking
336,2025-01-08,West,Vikram,Office Supplies,Printer Paper,4,47301,189204,28451.62,43123.83,Net Banking
337,2025-04-03,East,Sneha,Electronics,Monitor,10,22420,224200,36487.89,6950.59,Cash
338,2026-05-02,South,Kiran,Electronics,Keyboard,6,20083,120498,3391.12,50071.47,UPI
339,2025-12-30,South,Meera,Electronics,Tablet,10,73795,737950,86023.05,138561.71,Card
340,2025-03-15,South,Meera,Office Supplies,Notebook,7,27929,195503,15312.42,61750.42,Cash
341,2025-12-11,South,Rahul,Electronics,Tablet,9,47562,428058,39118.66,65512.03,Net Banking
342,2025-12-26,Central,Vikram,Electronics,Monitor,12,517,6204,236.49,1453.53,UPI
343,2025-02-07,East,Neha,Electronics,Mouse,12,78865,946380,9651.94,392257.52,Net Banking
344,2025-12-24,North,Neha,Office Supplies,Marker,3,53425,160275,24691.08,36590.09,UPI
345,2025-12-07,South,Priya,Office Supplies,Stapler,14,37451,524314,46544.07,177792.96,Net Banking
346,2025-07-23,Central,Neha,Office Supplies,Envelope,13,55705,724165,47301.08,206272.08,Net Banking
347,2025-12-15,Central,Rahul,Office Supplies,Marker,13,32802,426426,26780.22,74233.83,Card
348,2025-10-08,South,Neha,Appliances,Mixer,13,20075,260975,30954.93,21649.03,Net Banking
349,2025-11-26,East,Anjali,Office Supplies,Notebook,15,58731,880965,152388.43,83746.99,UPI
350,2025-12-30,West,Arjun,Electronics,Phone,11,4640,51040,9455.91,5081.51,Cash
351,2025-02-24,North,Priya,Office Supplies,Printer Paper,8,7073,56584,8655.0,2934.2,UPI
352,2026-04-08,East,Meera,Furniture,Desk,1,55062,55062,763.87,15439.22,Card
353,2025-05-27,East,Meera,Appliances,Refrigerator,13,24992,324896,51096.0,39940.87,UPI
354,2025-08-25,South,Neha,Electronics,Phone,5,53181,265905,21499.47,28368.5,Card
355,2026-06-11,South,Meera,Office Supplies,Notebook,14,7195,100730,18177.51,9179.9,Net Banking
356,2025-10-01,Central,Sneha,Appliances,Microwave,6,42815,256890,29164.92,24051.62,Card
357,2026-01-07,North,Vikram,Appliances,Air Conditioner,13,74462,968006,87604.3,269339.26,UPI
358,2026-02-20,South,Rahul,Electronics,Laptop,6,59257,355542,10313.1,71320.01,UPI
359,2025-03-11,South,Neha,Electronics,Laptop,2,3587,7174,872.0,2355.97,Card
360,2025-07-11,Central,Anjali,Appliances,Refrigerator,2,42590,85180,13579.07,20159.02,Cash
361,2025-11-25,North,Priya,Office Supplies,Envelope,14,20906,292684,21983.58,78183.84,UPI
362,2026-05-27,North,Rohit,Furniture,Sofa,10,29528,295280,29346.95,48996.08,Net Banking
363,2026-03-09,West,Rohit,Office Supplies,Printer Paper,5,56988,284940,47794.12,68154.84,UPI
364,2025-05-05,South,Kiran,Appliances,Air Conditioner,7,5184,36288,1601.58,12528.41,Card
365,2026-02-20,Central,Kiran,Electronics,Mouse,14,48106,673484,75162.45,226272.99,UPI
366,2026-05-07,East,Arjun,Furniture,Cabinet,1,24192,24192,2776.83,7288.29,Net Banking
367,2025-05-23,South,Rahul,Appliances,Mixer,2,52167,104334,19772.88,3907.46,Card
368,2026-04-29,West,Anjali,Electronics,Laptop,13,12850,167050,20443.79,29328.72,Net Banking
369,2025-07-10,West,Rohit,Appliances,Microwave,12,20305,243660,36674.9,66871.66,Cash
370,2025-11-06,Central,Neha,Appliances,Microwave,12,53107,637284,52250.44,159369.34,Cash
371,2026-04-07,South,Anjali,Office Supplies,Pen Set,3,14818,44454,549.72,10600.05,Net Banking
372,2026-05-04,South,Vikram,Electronics,Keyboard,14,76337,1068718,31097.69,377371.7,UPI
373,2026-01-01,North,Arjun,Office Supplies,Notebook,3,62985,188955,33324.76,10038.05,Net Banking
374,2025-06-10,East,Rahul,Furniture,Desk,3,11532,34596,2180.29,12020.52,Card
375,2025-07-01,North,Sneha,Electronics,Phone,11,27151,298661,54820.27,22799.1,Cash
376,2026-04-19,Central,Neha,Furniture,Sofa,11,64623,710853,91245.84,88199.23,Cash
377,2025-06-08,Central,Anjali,Furniture,Desk,12,74486,893832,142240.19,165875.52,Net Banking
378,2026-03-29,East,Rahul,Electronics,Laptop,3,25937,77811,6133.83,23576.77,Net Banking
379,2025-01-25,Central,Anjali,Appliances,Air Conditioner,8,70253,562024,36160.76,163859.24,Net Banking
380,2025-01-18,North,Arjun,Electronics,Phone,2,59629,119258,18943.51,28621.98,Cash
381,2025-01-10,East,Sneha,Furniture,Chair,9,68124,613116,106050.76,84086.51,Net Banking
382,2025-08-10,South,Sneha,Electronics,Phone,6,38226,229356,28674.42,42834.0,UPI
383,2026-04-20,North,Vikram,Furniture,Bookshelf,7,66123,462861,84209.34,22137.0,Card
384,2025-06-04,West,Rohit,Appliances,Washing Machine,13,64239,835107,83089.69,225717.36,Net Banking
385,2025-03-07,East,Anjali,Furniture,Desk,2,19892,39784,876.61,15636.52,Cash
386,2025-03-01,North,Vikram,Office Supplies,Envelope,2,74192,148384,22170.79,39935.54,UPI
387,2025-03-14,East,Kiran,Furniture,Chair,9,49022,441198,78680.48,79357.63,Cash
388,2025-08-16,South,Anjali,Electronics,Laptop,4,61317,245268,45647.06,57408.13,UPI
389,2025-07-26,North,Rahul,Appliances,Washing Machine,12,55703,668436,80955.16,126756.87,Net Banking
390,2025-01-19,North,Meera,Electronics,Keyboard,8,49099,392792,51013.49,112579.12,UPI
391,2026-03-28,East,Neha,Office Supplies,Printer Paper,14,43140,603960,56432.43,103261.02,Net Banking
392,2026-01-30,West,Rohit,Office Supplies,Marker,13,64653,840489,6692.48,153078.76,Card
393,2025-02-01,West,Vikram,Electronics,Laptop,8,62471,499768,34928.39,105895.31,Card
394,2025-11-03,West,Kiran,Office Supplies,Printer Paper,10,67110,671100,113229.46,91961.42,Cash
395,2025-08-28,North,Neha,Office Supplies,Stapler,15,53280,799200,157108.69,171026.78,Cash
396,2026-04-24,South,Neha,Office Supplies,Marker,7,47417,331919,38736.44,63127.21,Net Banking
397,2025-06-09,Central,Kiran,Appliances,Microwave,10,60613,606130,108204.46,112130.63,UPI
398,2026-03-05,West,Vikram,Furniture,Chair,8,17101,136808,3855.28,47667.89,Card
399,2025-04-01,South,Rohit,Appliances,Air Conditioner,4,54850,219400,25030.52,25749.04,Cash
400,2025-09-07,East,Rohit,Electronics,Mouse,15,28504,427560,65273.21,123399.17,Card
401,2025-12-21,North,Arjun,Electronics,Tablet,10,903,9030,1406.09,2148.32,Cash
402,2025-11-08,East,Rohit,Furniture,Sofa,10,62095,620950,28618.13,143893.67,Cash
403,2026-03-18,East,Kiran,Electronics,Phone,8,57212,457696,33770.07,110041.82,UPI
404,2025-10-16,West,Arjun,Electronics,Keyboard,3,25820,77460,11366.61,18456.54,Cash
405,2025-09-28,East,Priya,Office Supplies,Marker,11,37068,407748,52691.98,27541.01,UPI
406,2025-05-29,Central,Sneha,Office Supplies,Notebook,4,16690,66760,913.58,28524.72,Net Banking
407,2026-04-03,Central,Kiran,Appliances,Refrigerator,13,3522,45786,5141.07,3662.88,UPI
408,2025-04-11,Central,Vikram,Furniture,Cabinet,13,41413,538369,32113.55,177464.57,Cash
409,2026-04-03,South,Anjali,Appliances,Mixer,5,52568,262840,23932.65,76332.33,Card
410,2025-05-30,North,Priya,Office Supplies,Stapler,8,71846,574768,27483.1,214479.09,UPI
411,2025-02-26,West,Kiran,Furniture,Table,10,65909,659090,98357.91,87140.15,Net Banking
412,2026-01-08,North,Neha,Electronics,Tablet,3,13464,40392,2244.6,8669.03,Cash
413,2026-05-02,Central,Meera,Electronics,Mouse,11,39096,430056,46731.8,95339.55,Cash
414,2025-12-12,South,Priya,Electronics,Keyboard,12,43934,527208,3078.88,115615.39,Cash
415,2025-07-23,West,Kiran,Appliances,Washing Machine,1,8878,8878,776.14,2868.54,Net Banking
416,2026-01-28,East,Sneha,Furniture,Bookshelf,5,6394,31970,6252.46,4344.93,Card
417,2026-01-13,West,Kiran,Office Supplies,Notebook,9,47603,428427,20229.17,73525.18,Cash
418,2025-06-06,South,Neha,Office Supplies,Notebook,15,47013,705195,10010.98,140047.02,Card
419,2026-03-14,East,Neha,Electronics,Laptop,2,16104,32208,5253.54,8023.89,UPI
420,2026-04-17,West,Priya,Appliances,Washing Machine,8,79933,639464,44054.11,98459.2,Card
421,2025-08-13,Central,Arjun,Appliances,Microwave,7,47722,334054,35609.74,87681.22,Card
422,2026-05-31,South,Rohit,Electronics,Monitor,3,28632,85896,1365.25,31885.2,Card
423,2026-02-25,Central,Rohit,Electronics,Phone,4,16828,67312,1836.09,20290.2,UPI
424,2026-01-30,East,Rahul,Electronics,Laptop,8,51473,411784,47660.16,47223.05,Net Banking
425,2025-04-09,East,Meera,Electronics,Laptop,1,36109,36109,6956.78,-157.04,Net Banking
426,2025-05-30,East,Meera,Office Supplies,Stapler,7,2040,14280,492.79,5199.66,UPI
427,2026-03-31,West,Rohit,Electronics,Tablet,14,45991,643874,65889.7,72514.03,Card
428,2025-12-09,East,Kiran,Furniture,Desk,13,53467,695071,16194.82,247761.02,Card
429,2026-04-28,North,Kiran,Electronics,Mouse,12,2020,24240,975.89,7143.04,Net Banking
430,2025-05-09,East,Vikram,Furniture,Sofa,1,51812,51812,8886.38,5305.16,Cash
431,2025-12-22,Central,Rohit,Furniture,Chair,10,7169,71690,10304.67,16958.06,Cash
432,2025-09-14,North,Rohit,Appliances,Washing Machine,10,3906,39060,5614.74,2761.39,Card
433,2026-06-06,East,Priya,Furniture,Table,10,42209,422090,54445.92,55502.52,Card
434,2025-01-05,South,Rohit,Office Supplies,Notebook,12,13261,159132,24221.1,45481.47,Card
435,2025-02-13,West,Rahul,Electronics,Laptop,14,73719,1032066,82435.99,229161.92,Card
436,2025-10-07,South,Meera,Appliances,Microwave,11,52608,578688,67337.48,167661.27,Card
437,2026-02-15,South,Arjun,Office Supplies,Pen Set,3,56250,168750,32455.58,8549.51,Card
438,2025-05-10,South,Neha,Electronics,Phone,1,12785,12785,570.65,2098.64,Cash
439,2025-09-21,West,Arjun,Electronics,Tablet,12,41881,502572,86822.9,48714.35,Cash
440,2025-02-15,South,Vikram,Furniture,Table,6,53407,320442,63596.78,17048.49,Cash
441,2026-02-18,South,Rahul,Electronics,Mouse,14,68408,957712,74756.15,337397.47,Card
442,2026-01-24,North,Rohit,Electronics,Monitor,7,42485,297395,57623.1,52146.11,UPI
443,2025-01-25,Central,Meera,Appliances,Refrigerator,6,39165,234990,18861.22,55407.59,Cash
444,2026-01-24,West,Rohit,Furniture,Chair,14,28531,399434,79283.81,73389.67,Cash
445,2026-02-02,South,Neha,Furniture,Chair,9,49671,447039,75435.37,96586.96,Cash
446,2025-01-31,West,Meera,Furniture,Bookshelf,11,56232,618552,110278.52,74148.81,Net Banking
447,2025-04-13,North,Neha,Electronics,Phone,2,56228,112456,7291.38,36490.22,Net Banking
448,2025-11-04,South,Rohit,Office Supplies,Marker,8,7215,57720,8313.67,17392.99,Card
449,2025-12-02,South,Arjun,Appliances,Mixer,10,59918,599180,97940.19,15180.48,Net Banking
450,2025-09-26,Central,Vikram,Electronics,Monitor,9,73347,660123,15104.57,155611.66,Card
451,2025-12-20,Central,Rahul,Office Supplies,Printer Paper,14,67478,944692,88949.46,87676.8,Cash
452,2025-05-02,Central,Kiran,Office Supplies,Notebook,12,57160,685920,11500.27,256564.14,Net Banking
453,2026-01-26,Central,Sneha,Appliances,Microwave,4,28512,114048,3085.5,19713.74,Net Banking
454,2025-12-08,East,Priya,Office Supplies,Marker,1,16837,16837,2441.22,2159.1,Cash
455,2025-04-28,North,Meera,Appliances,Washing Machine,13,3857,50141,6342.36,16147.12,Card
456,2025-01-04,West,Sneha,Office Supplies,Notebook,4,22716,90864,17393.87,4071.91,Net Banking
457,2025-09-10,North,Vikram,Electronics,Phone,7,13508,94556,6429.43,18656.21,Cash
458,2025-02-24,West,Rahul,Office Supplies,Marker,11,63362,696982,89950.05,102688.13,UPI
459,2026-01-01,Central,Priya,Office Supplies,Stapler,3,26725,80175,4395.86,28156.78,Card
460,2025-07-09,South,Rahul,Office Supplies,Envelope,6,12613,75678,3450.89,19592.68,Card
461,2025-02-22,North,Anjali,Appliances,Refrigerator,14,31410,439740,76355.89,14410.59,Cash
462,2025-07-28,North,Sneha,Electronics,Monitor,10,66895,668950,132125.1,49491.35,Cash
463,2025-12-06,North,Rohit,Furniture,Chair,10,42103,421030,80787.26,86342.02,Net Banking
464,2025-07-13,West,Rahul,Furniture,Bookshelf,14,71195,996730,85227.72,94200.47,Card
465,2025-03-16,East,Vikram,Furniture,Sofa,2,67934,135868,8993.11,22066.25,Cash
466,2026-06-22,West,Sneha,Furniture,Desk,13,43853,570089,25275.97,147279.83,Card
467,2026-02-01,East,Vikram,Appliances,Mixer,15,60699,910485,56062.46,332124.52,Cash
468,2025-02-18,West,Priya,Electronics,Monitor,2,77092,154184,23625.49,36543.13,Card
469,2025-10-06,South,Rahul,Office Supplies,Printer Paper,11,24724,271964,41833.05,20402.13,Net Banking
470,2025-03-04,Central,Meera,Furniture,Bookshelf,6,69373,416238,16506.61,59698.7,UPI
471,2026-06-08,Central,Arjun,Appliances,Mixer,11,9373,103103,582.51,38978.68,Card
472,2026-02-27,East,Vikram,Appliances,Refrigerator,3,24944,74832,5918.78,11982.87,UPI
473,2026-05-16,East,Rahul,Furniture,Chair,5,9114,45570,8508.39,1786.46,Net Banking
474,2025-02-24,North,Sneha,Appliances,Mixer,9,26767,240903,19683.59,51567.13,Card
475,2025-09-06,East,Meera,Appliances,Microwave,6,14761,88566,2148.93,30173.82,UPI
476,2025-08-26,North,Arjun,Furniture,Cabinet,5,39999,199995,15547.51,45205.91,Card
477,2026-03-10,South,Kiran,Furniture,Chair,13,60764,789932,87053.24,161203.4,Cash
478,2025-07-15,Central,Priya,Appliances,Mixer,8,77651,621208,2884.44,182134.99,Net Banking
479,2025-02-25,North,Anjali,Furniture,Desk,13,33087,430131,30032.0,126327.17,UPI
480,2025-08-20,Central,Vikram,Appliances,Washing Machine,5,16577,82885,1098.04,25140.77,Cash
481,2026-04-11,South,Priya,Electronics,Laptop,8,75082,600656,102820.61,143239.54,UPI
482,2026-02-20,North,Neha,Appliances,Refrigerator,1,77141,77141,7024.63,23521.18,UPI
483,2026-01-14,South,Rahul,Furniture,Cabinet,14,19808,277312,39175.21,24561.06,UPI
484,2025-11-14,Central,Priya,Furniture,Sofa,10,39676,396760,8915.21,75188.11,Net Banking
485,2026-03-15,North,Sneha,Furniture,Bookshelf,2,20876,41752,6244.31,11293.82,UPI
486,2025-11-05,East,Arjun,Electronics,Mouse,13,4122,53586,6042.78,12262.09,Card
487,2025-12-24,Central,Sneha,Appliances,Microwave,12,73500,882000,8355.67,156971.88,Cash
488,2025-10-15,West,Sneha,Furniture,Cabinet,3,60349,181047,28822.52,42260.48,Net Banking
489,2025-07-09,East,Neha,Office Supplies,Stapler,4,47149,188596,30246.27,5207.43,UPI
490,2026-02-12,Central,Neha,Furniture,Desk,5,49624,248120,13405.32,32970.36,UPI
491,2025-10-13,East,Neha,Appliances,Washing Machine,12,24495,293940,21303.6,100907.97,Card
492,2025-02-09,Central,Arjun,Electronics,Mouse,6,1953,11718,1130.77,2292.32,Net Banking
493,2025-05-26,South,Arjun,Office Supplies,Envelope,4,3063,12252,1075.75,1747.97,UPI
494,2026-02-11,North,Vikram,Appliances,Washing Machine,3,35313,105939,7611.13,22041.58,Net Banking
495,2025-09-12,Central,Anjali,Appliances,Air Conditioner,5,29672,148360,18449.82,37689.59,Card
496,2025-03-03,East,Anjali,Office Supplies,Printer Paper,15,35820,537300,46633.45,97504.43,Cash
497,2025-08-29,Central,Arjun,Office Supplies,Notebook,1,40658,40658,1873.97,14466.07,Net Banking
498,2026-01-15,East,Rohit,Appliances,Washing Machine,5,62923,314615,19238.5,82588.61,Net Banking
499,2025-02-09,South,Neha,Office Supplies,Stapler,6,28635,171810,33134.31,24423.85,Card
500,2026-06-25,North,Meera,Furniture,Chair,8,37033,296264,13338.35,92751.73,Cash
501,2026-06-13,East,Vikram,Furniture,Desk,10,13825,138250,15820.79,35594.38,Card
502,2026-04-23,Central,Rahul,Appliances,Washing Machine,1,78789,78789,11503.97,4497.9,Card
503,2025-06-14,Central,Sneha,Electronics,Phone,9,56793,511137,14540.15,181437.41,Cash
504,2026-01-15,East,Priya,Furniture,Chair,15,39454,591810,90176.12,72734.76,UPI
505,2025-10-14,South,Vikram,Electronics,Laptop,11,27901,306911,61118.52,1815.56,Cash
506,2025-08-26,South,Sneha,Electronics,Laptop,3,35741,107223,4849.39,25780.64,UPI
507,2025-03-10,South,Arjun,Office Supplies,Marker,13,55460,720980,115918.97,95597.57,UPI
508,2025-06-01,Central,Kiran,Furniture,Chair,14,37614,526596,78911.54,84832.1,Cash
509,2025-09-26,North,Sneha,Appliances,Air Conditioner,8,9471,75768,914.19,32366.04,Net Banking
510,2025-07-03,West,Meera,Office Supplies,Pen Set,5,67382,336910,10571.84,135817.88,Card
511,2026-03-26,Central,Neha,Appliances,Washing Machine,3,32098,96294,11804.77,10006.52,Card
512,2025-07-26,South,Rohit,Furniture,Bookshelf,1,42624,42624,3425.07,6411.1,Net Banking
513,2025-06-07,South,Neha,Electronics,Laptop,4,73209,292836,48361.92,78859.22,Cash
514,2025-11-21,East,Anjali,Electronics,Keyboard,12,73844,886128,164391.73,28425.55,Cash
515,2025-06-03,North,Kiran,Electronics,Tablet,4,30731,122924,23377.31,24007.66,Cash
516,2026-05-15,East,Priya,Furniture,Desk,3,28526,85578,10832.17,21897.57,Net Banking
517,2025-10-19,East,Anjali,Electronics,Monitor,3,27382,82146,1510.25,15919.94,UPI
518,2025-10-31,North,Priya,Electronics,Mouse,7,68949,482643,36382.42,61380.42,Card
